Plate_ID,Registration_State,Plate_Type,Vehicle_Make,Issuer_Code,Street_Name,Vehicle_Year
7102487,99,DLR,DODGE,956447,W 10 ST,0
68761MH,NY,COM,FRUEH,959048,COURT ST,2016
34017PC,NY,APP,HIN,959048,COURT ST,2011
89400MJ,NY,COM,FORD,959048,FLATBUSH AVE,0
20045JH,NY,COM,MERCU,961311,8TH AVE,0
20645JH,NY,COM,MERCU,961311,8TH AVE,2004
V045KB,FL,PAS,SUBAR,953791,WEST 190 ST,0
P942750,IL,PAS,FRUEH,955183,BROADWAY,0
U50HSR,NJ,PAS,TOYOT,929123,FROST,0
T710626C,NY,OMT,HONDA,960550,WASHINGTON ST,2016
1705,NY,999,BIKE,954480,W 45TH ST,0
T985LK,NY,PAS,TOYOT,933572,SETON AVE,1989
4093459,NH,PAS,HONDA,936786,W 48TH ST,0
83143ME,NY,COM,DODGE,956786,W 46TH ST,2005
11601JH,NY,COM,FRUEH,954417,W 49 ST,0
63272JM,NY,COM,GMC,951229,W 36 ST,1986
93741PA,NY,COM,MACK,953233,8 AVE,1998
676LCZ,FL,PAS,CHEVR,961397,LENOX AVE,0
DVP8939,NY,PAS,BMW,950212,CLINTON ST,1992
12SM68,MA,PAS,ME/BE,962571,BKLYN BRIDGE PARK LO,0
DPR2333,NY,PAS,FORD,942509,N/W C/O TILLARY ST,2001
AP1646,NJ,PAS,TOYOT,959870,YORK ST,0
24451JZ,NY,COM,MERCU,959870,YORK ST,2014
88516MG,NY,COM,FRUEH,999870,COURT ST,2006
54376PC,NY,APP,FRUEH,959870,ATLANTIC AVE,2017
ZHY9577,PA,PAS,FORD,947611,OCEAN BLVD,0
FJB4208,NY,PAS,CHRYS,947611,OCEAN ST,2005
2JK9744,PA,PAS,FRUEH,962425,LEXINGTON AVE,0
PT850AG,PA,PAS,FRUEH,962335,3 AVE,0
P543184,IN,PAS,FRUEH,962335,3 AVE,0
51445MH,NY,COM,DODGE,962335,E 53 ST,2016
44316MD,99,COM,HIN,962778,1ST AVE,2013
41526MJ,NY,COM,ME/BE,937530,E 43 STREET,2016
97703JZ,NY,COM,ISUZU,958666,7TH,0
71544MJ,NY,COM,CHEVR,962378,W 40 STREET,1988
AL338V,99,APP,MACK,958766,W 34,0
24373MH,NY,COM,KENWO,958766,PENN PLAZA,2016
7E+5512,OK,PAS,GENNI,950106,S/W C/O W 38 ST,2009
17630MK,NY,COM,CHEVR,959773,LENOX AV,1993
191MVP,FL,PAS,TOYOT,936299,NAGLE AVENUE,0
AP931H,NJ,PAS,HIN,936299,WEST 206TH STREET,0
T681912C,99,OMT,TOYOT,936299,DYCKMAN STREET,2009
356416,IN,PAS,MACK,936299,BROADWAY AVE,0
64694JW,NY,COM,FORD,936299,BROADWAY AVE,2006
81127JV,NY,COM,MERCU,936299,10TH AVE,1996
XBDD26,NJ,PAS,HIN,936299,WEST 206TH STREET,0
AP449X,NJ,PAS,,936299,WEST 206TH STREET,0
2380517,IN,PAS,MERCU,936299,BROADWAY AVE,0
86933JW,NY,COM,KENIL,936299,BROADWAY AVE,2006
FWY5075,NY,PAS,FORD,923851,PITT ST,2003
49929JG,NY,COM,GMC,925748,FDR DR,1990
49997JG,NY,COM,GMC,925748,FDR DR,1990
99688ME,NY,COM,CHEVR,925748,FDR DR,2007
55106MB,NY,COM,WORKH,925748,CHERRY ST,2011
20606MH,99,COM,FORD,960172,GRAND,2015
13665MD,NY,COM,KENWO,927636,GRAND ST,2013
47831MD,NY,COM,PETER,927636,GRAND ST,2014
EED8093,NY,PAS,TOYOT,953139,MULBERRY STREET,2001
82737MC,NY,COM,GMC,960159,SUYDAM STREET,2013
86TE43,NY,MOT,KAWAS,960500,BUFFALO AVE,2011
EH9256,NC,PAS,FORD,923731,TROY AVENUE,0
FXR9742,PA,PAS,PONTI,947981,KENT ST,0
97054JS,NY,COM,FORD,948582,WEST 76,2008
2638842,IN,PAS,FRUEH,943995,2ND AVE,0
96170MA,NY,COM,FRUEH,936299,BROADWAY AVE,2012
28359MA,NY,COM,FORD,936299,BROADWAY AVE,2011
51127JU,NY,COM,WORKH,936299,BENNETT AVENUE,0
26514JY,NY,COM,MITSU,936299,BROADWAY AVE,0
90721MJ,NY,COM,FORD,936299,BROADWAY AVE,2016
FCE6915,NY,PAS,HONDA,936299,BROADWAY AVE,0
61950MJ,NY,COM,UTILI,936299,BROADWAY AVE,2001
2WA632,OK,PAS,MERCU,936299,WEST 187TH STREET,0
12048MJ,NY,COM,FRUEH,936299,BROADWAY AVE,2016
24948MD,NY,COM,ISUZU,936299,BROADWAY AVE,2013
40359JX,NY,COM,FORD,936299,BROADWAY AVE,2008
18313MA,NY,COM,UTILI,936299,BROADWAY AVE,2010
2551814,ME,PAS,UTILI,936299,BROADWAY AVE,0
203876C,ME,PAS,WABA,936299,WEST 187TH STREET,0
14319TC,NY,TRC,MERCU,936299,SAINT NICHOLAS AVE,2014
FFZ5837,NY,PAS,FORD,936299,SAINT NICHOLAS AVE,2009
BD35474,NY,999,MICKE,936299,SAINT NICHOLAS AVE,2013
29523M,NY,COM,FORD,936299,WEST 206TH STREET,2001
89327MD,NY,COM,FORD,936299,BROADWAY AVE,2003
BH96112,NY,999,WABA,936299,WEST 206TH STREET,0
55725PC,NY,999,FRUEH,936299,WEST 206TH STREET,2011
50751JZ,NY,COM,FORD,936299,BROADWAY AVE,2008
PAM9217,MN,PAS,FRUEH,936299,BROADWAY AVE,0
17742MD,NY,PAS,PETER,927636,E HOUSTON ST,2013
55111MB,NY,COM,FRUEH,927636,STANTON ST,2012
34929MJ,NY,COM,MERCU,927636,COLUMBIA ST,1999
20321TC,NY,TRC,KENWO,927636,RIVINGTON ST,2007
88404JU,NY,COM,DODGE,927636,ALLEN ST,2005
97037JE,NY,COM,MERCU,927636,ALLEN ST,1995
49751JG,99,PAS,MERCU,927636,GRAND ST,1996
AGO4357,PA,PAS,FRUEH,927636,GRAND ST,0
28606MH,NY,COM,FORD,927636,GRAND ST,2015
30879JX,NY,COM,FRUEH,904776,3 AVENUE,1996
63504JM,NY,COM,MERCU,904776,3 AVENUE,2001
85993MD,NY,COM,FRUEH,904776,3 AVENUE,2015
52968MD,NY,COM,FRUEH,904776,3 AVENUE,2014
14829MJ,NY,COM,,904776,E 72 STREET,2016
96089MA,NY,COM,FRUEH,904776,3 AVENUE,2011
14828MJ,NY,COM,FRUEH,904776,3 AVENUE,2016
56245MG,NY,COM,FRUEH,904776,E 86 STREET,2015
49329KA,NY,COM,FORD,904776,E 86 STREET,2009
28662MH,NY,COM,FRUEH,904776,EAST END AVENUE,2016
52969MD,NY,COM,FRUEH,904776,2 AVENUE,2014
85848MD,NY,COM,FRUEH,904776,2 AVENUE,2004
57281JZ,NY,COM,FRUEH,904776,E 79 STREET,2009
62934JM,NY,COM,MERCU,904776,E 72 STREET,1997
28672MH,99,PAS,FRUEH,904776,3 AVENUE,2016
49282KA,NY,COM,FORD,904776,3 AVENUE,2009
49331KA,NY,COM,FORD,904776,3 AVENUE,2009
30954JX,NY,COM,WORKH,904776,LEXINGTON AVENUE,2007
63674JM,NY,COM,MERCU,904776,E 72 STREET,1997
AW3634,99,COM,INTER,932616,BERGEN ST,0
34017PC,99,PAS,HIN,932416,BERGEN ST,0
PRZ2527,MN,PAS,INTER,932916,JAY ST,0
T90H8C,NJ,PAS,,935983,SMUTH ST,0
51889KA,NY,COM,,0,JAY ST,1995
01U653,WV,PAS,TOYOT,959000,W 140 ST,0
68909ME,NY,COM,CHEVR,952199,2ND AVE,1991
55036MB,NY,COM,WORKH,952199,3RD AVE,2011
37618JP,NY,COM,GMC,952199,E 106 ST,1990
52980MD,NY,COM,FRUEH,952199,1ST AVENUE,2014
XCYS93,NJ,PAS,FORD,952199,LEXINGTON AVE,2011
37618JP,NY,COM,GMC,952199,2ND AVE,1990
34653MD,NY,COM,ISUZU,960567,5 AVE,2013
34310BB,NY,OMR,FORD,924452,RUSSELL ST,2008
34310BB,NY,OMR,FORD,924452,RUSSELL ST,2008
38084PC,NY,IRP,VOLVO,924452,VANDERVOORT AVE,2010
AS547P,NJ,PAS,FRUEH,924432,BEDFORD AVE,0
FPR2070,NY,PAS,HONDA,924452,MORGAN AVE,2004
CTQT95,FL,PAS,FORD,924452,MORGAN AVE,0
66624MC,NY,COM,WORKH,924452,WEST ST,2012
66624MC,99,COM,WORKH,924452,WEST ST,2012
AN711L,NJ,PAS,FRUEH,924452,WEST ST,0
32627MJ,NY,COM,MERCU,924452,COMMERICAL ST,2017
36738ME,NY,COM,FORD,924452,COMMERICAL ST,2007
67754MC,NY,COM,FRUEH,924452,GREENPOINT AVE,2013
41819JM,NY,COM,FRUEH,924452,WEST,0
86618MG,NY,COM,ME/BE,924452,WEST ST,2015
CLC4076,NC,PAS,JEEP,946304,STARR ST,0
85923MD,NY,COM,FRUEH,960460,LEXINGTON AVE,2014
28668MA,NY,COM,FRUEH,958590,2 AVE,2005
52980MD,NY,COM,FRUEH,958590,2 AVENUE,2014
55041MB,NY,COM,WORKH,954138,W 190 STREET,2011
35411MB,NY,COM,WORKH,954138,SHERMAN AVE,2017
57034JZ,NY,COM,TRUCK,953523,WADSWORTH AVE,0
28501MH,NY,COM,,953523,BROADWAY,0
7AVEW2,CT,PAS,BMW,935431,W 179 ST,0
DYB1217,TX,PAS,INFIN,935431,W 179 ST,0
12048MJ,NY,COM,WORKH,955172,SHERMAN AVE,2009
96170MA,NY,COM,WORKH,955172,BROADWAY,2011
51127JU,NY,COM,WORKH,955172,BROADWAY,0
43207MC,NY,COM,WORKH,955172,BENNETT AVENUE,0
12861KA,NY,COM,FORD,955172,FORT WASHINGTON,2009
3G95H,NY,OMT,TOYOT,942543,SHERMAN AVE,0
FD3096,DC,PAS,CHEVR,942543,ST NICHOLAS,0
52967MD,NY,COM,GMC,923924,PARK AVE,0
695R22,CT,PAS,HONDA,960503,BAYARD ST,0
T724753C,NY,OMT,TOYOT,959771,ISHAM ST,0
15167BB,NY,OMR,FORD,938339,W 174 STREET,2005
AH51518,AZ,PAS,GMC,930339,W 174 STREET,0
2431111,IN,PAS,ISUZU,936593,W 48 ST,0
XDFT30,NJ,PAS,HIN,936593,W 48 ST,0
XB621R,NJ,PAS,FORD,936593,W 50 ST,0
306QMW,FL,PAS,MITSU,936593,W 47 ST,0
30347MK,NY,COM,DODGE,931632,11TH AVE,2017
60979MC,NY,COM,CHEVR,931632,WEST 48 ST,2012
33352MJ,NY,COM,MERCU,931632,N/W C/O 50 ST,1999
82255MD,NY,COM,FORD,931632,WEST 47 ST,0
68036JV,NY,COM,GMC,931632,WEST 47 ST,2007
BYU8394,FL,PAS,ISUZU,931632,WEST 47 ST,0
DUV6567,NY,PAS,TOYOT,0,EB 125TH ST @ 2ND AV,2010
77116MA,NY,COM,FORD,0,NB 1ST AVE @ E 106TH,2009
12209JY,NY,COM,CHEVR,904699,WEST 54TH ST,2007
63016JM,NY,COM,GMC,904695,WEST 54TH ST,1987
86640MB,NY,COM,CHEVR,904699,WEST 54TH ST,2011
60618PC,NY,IRP,MERCU,936597,11TH AVE,1992
40280PC,NY,IRP,MERCU,936547,W 46 STREET,1992
64087PA,NY,IRP,PETER,936547,W 46 STREET,2002
59718PC,NY,IRP,MERCU,936597,W 46 STREET,1993
AF69015,PA,PAS,CHEVR,936597,W 46 STREET,0
11371MB,NY,COM,MERCU,906449,3RD AVE,2004
17998MK,NY,COM,CHEVR,906449,3RD AVE,2002
12047JY,NY,COM,CHEVR,895969,W 51 ST,2007
24396MH,NY,COM,FORD,895969,W 52 ST,2016
83550MH,NY,COM,FRUEH,895969,W 53 ST,2016
559909MG,NY,COM,DODGE,895969,W 47 ST,2006
95803MA,NY,COM,,938416,BATH AVE,2003
12352MG,NY,COM,,938416,,0
60431MD,NY,COM,,938416,BATH AVE,0
44174MK,NY,COM,,938416,BATH AVE,0
12158MJ,NY,COM,,938416,S/E C/O 75 ST,0
40011JX,NY,COM,,938416,86 ST,0
83476MH,99,COM,,938416,86 ST,0
93789ME,NY,COM,FORD,938416,86 ST,2014
2089633,99,COM,,938416,18 AV,0
56267MG,NY,COM,,938416,BATH  AVE,0
85916MD,NY,PAS,FRUEH,945359,BROADWAY,2014
ETK7665,NY,PAS,NISSA,959864,BROADWAY,2006
T724401C,NY,OMT,TOYOT,959864,AMSTERDAM AVE,2017
FWM7344,NY,PAS,JEEP,959864,W 161 ST,2006
PRK1125,GA,PAS,CHEVR,959864,W 161 ST,2016
2639906,IN,PAS,FRUEH,916219,HAVEN AVE,0
XDLU93,NJ,PAS,FRUEH,916217,BROADWAY,0
77959JY,NY,PAS,CADIL,916217,W 177 ST,0
32738JZ,NY,COM,,916217,HAVEN AVE,0
0XZ7085,NJ,PAS,FORD,916217,W 177 ST,0
73579LA,NY,999,FORD,954807,W 168 STR,2010
AP312C,NJ,PAS,FRUEH,923330,BROADWAY,0
17626MK,NY,COM,CHEVR,923330,BROADWAY,0
23066MG,NY,COM,DODGE,923330,W 173 STREET,2003
96977JG,NY,COM,TOYOT,923330,HAVEN AVE,2011
76127JY,NY,PAS,FEDEX,923330,HAVEN AVE,0
XEY546,NJ,PAS,FORD,923330,WEST 168 STREET,0
14482JY,NY,COM,FEDEX,923330,WEST 168 STREET,0
P831732,IL,PAS,ACADE,923330,WEST 178 STREET,0
XDHP46,NJ,PAS,ISUZU,923330,BROADWAY,0
81127JV,NY,COM,INTER,923330,BROADWAY,0
OYA8077,NJ,PAS,FORD,923330,WEST 178 STREET,0
R96249,MA,COM,HONDA,923330,WEST 177 STREET,0
OYA3972,NJ,PAS,FORD,923330,WEST 177 STREET,0
0YA8077,NJ,PAS,FORD,923330,WEST,0
0YA3972,NJ,PAS,FORD,923330,WEST 178 STREET,0
24980MH,NY,PAS,ISUZU,923330,BROADWAY,2008
59TE55,NY,MOT,VESPA,932402,E 65 ST,2016
59TE55,NY,MOT,VESPA,932402,E 65 ST,2016
19TB57,NY,MOT,VESPA,932402,E 66 ST,2005
33GT95,NY,MOT,DUCAT,932402,E 75 ST,2007
13RC74,NY,MOT,PIAGG,932402,E 72 ST,2006
13RC74,NY,MOT,PIAGG,932402,E 72 ST,2006
HR6706,NC,PAS,DODGE,948680,E 11TH ST,0
KHB7469,PA,PAS,AUDI,957743,243 ST,2014
HNZ8791,NY,PAS,TOYOT,957743,243 ST,2001
HCT2525,NY,PAS,INFIN,957743,230 STREET,2005
HKV6431,NY,PAS,JEEP,942520,C/O 232 ST MERRICK B,2016
GPV8131,NY,PAS,TOYOT,935609,JAMAICA AVE,0
HSS5904,NY,PAS,HONDA,948752,JAMAICA AVE,2007
KJH1104,PA,PAS,NISSA,931865,N/E C/O 146 TER,0
GBC1543,NY,PAS,NISSA,931865,FARMERS BLVD,2010
HGF2265,NY,PAS,FORD,931865,S/E C/O 144 AVE 166,1999
HMN8905,NY,PAS,INFIN,931865,FARMERS BLVD,0
GEP5864,NY,PAS,BMW,931865,S/W C/O 243 ST,2004
HLB4674,NY,PAS,TOYOT,931865,MERRICK BLVD,2005
GPJ4190,NY,PAS,AUDI,931865,MERRICK BLVD,2011
HNF9568,NY,PAS,NISSA,915643,HEMPSTEAD AVE,2014
HBU1843,NY,PAS,NISSA,936289,232 ST,2001
GJD8688,NY,PAS,KIA,936289,MERRICK BLVD,2014
HAM3361,NY,PAS,ME/BE,931002,233 ST,2008
HNY1735,NY,PAS,TOYOT,931002,231 ST,2017
HDK3695,NY,OMT,FORD,956166,ARCHER AVE,2003
GSR3458,NY,PAS,MITSU,960598,JAMAICA AVE,2002
HLD1794,NY,PAS,FORD,958230,S/E  PARSONS BLVD,2010
GXA1273,99,PAS,,940405,B 9,2016
GZJ317O,NY,PAS,DODGE,940405,B9,2015
GMK1775,NY,PAS,NISSA,952167,BEACH 54 STREET,2014
HNZ8622,NY,PAS,FORD,952167,BEACH 54 STREET,2002
GAC9589,NY,PAS,CADIL,955100,BEACH 145 ST,2013
HKF3375,NY,PAS,HYUND,954973,O K DR,2017
GFR2407,NY,PAS,HONDA,962338,EAST 10TH STREET,0
GWH9177,NY,PAS,LINCO,961995,R/O 159-38 HRD,0
GFG1842,NY,PAS,TOYOT,956335,THROOP AVENUE,2004
IBUJ52,FL,PAS,CADIL,956335,MYRTLE AVENUE,2003
GTY2921,NY,PAS,NISSA,958164,NORTH PORTLAND AVE,2011
GWM2563,NY,PAS,HONDA,957675,NORTH PORTLAND,2016
HCY4774,NY,PAS,CHRYS,957686,BROAD ST,2015
HCY4774,NY,PAS,CHRYS,957686,BROAD ST,2015
HMP6298,NY,PAS,MAZDA,958794,RIDGE WOOD PL,2017
HNE1988,NY,PAS,FORD,960199,BROAD ST,1999
GTB8367,NY,PAS,BMW,957923,BROAD ST,2011
GTB8367,NY,PAS,BMW,957923,BROAD ST,2011
GTB8367,NY,PAS,BMW,957923,BROAD ST,2011
HKW9367,NY,PAS,FORD,956171,C/O PARSONS BLVD,2015
T600017C,NY,PAS,LINCO,956171,JAMAICA AVENUE,2007
HHE9362,NY,OMT,HONDA,918589,METROTECH CNTR,2013
KHZ0757,PA,PAS,BMW,913589,METROTECH CNTR,0
GKX5698,NY,PAS,ME/BE,934461,PARKAWAY BLVD,2008
HNG5539,NY,PAS,NISSA,0,SCHERMERHORN ST,2017
JYK0976,PA,PAS,DODGE,956665,CARSON ST,2015
HJP1253,NY,PAS,ME/BE,950837,PARSONS BLVD,2014
GEN1007,NY,PAS,TOYOT,946318,155 ST,2013
GLB4478,NY,PAS,NISSA,946315,78 AVE,2016
T624643C,NY,OMT,HONDA,574519,ROOSEVELT AVE,2012
M51EVY,NJ,PAS,DODGE,0,RICHMOND TERR,2017
HGR2163,NY,PAS,BMW,0,GRAND CONCOURSE,2008
KFA715J,PA,PAS,FORD,943825,JAMAICA AVE,0
HLA5610,NY,PAS,NISSA,953289,EAST 17 ST,2002
HSD3061,NY,PAS,HONDA,955343,GRANT AVENUE,2017
GHP8312,NY,PAS,INFIN,933160,10TH AVE,2017
HET2229,NY,PAS,BMW,596882,W/S 1ST AVE,2014
HEK3489,NY,PAS,DODGE,955963,156 STREET,2014
HPW1349,NY,PAS,AUDI,951216,8TH AVE,2006
GXB4525,NY,PAS,NISSA,916227,23 ST,2003
JKY8389,PA,PAS,HONDA,959341,F/O 383 E 143 ST,0
GNL3597,NY,PAS,NISSA,956053,145 AVE,2013
HPU5428,NY,PAS,ACURA,951806,KINGSLAND AVE,0
HGE5465,NY,PAS,DODGE,926569,GRANT AVE,2009
HAE9997,NY,PAS,JEEP,961307,ALMOND ST,2010
HEW5193,NY,PAS,FORD,957822,BLOOMINGDALE RD,2010
GBB7339,NY,PAS,DODGE,932302,C/O PRALL AVE,2007
HFS6038,NY,PAS,GMC,962810,OS 355 CLEVELAND AVE,2016
HAE8830,NY,PAS,CHEVR,962810,GREAT KILLS RD,2016
GSX1562,NY,PAS,JEEP,933331,WAINWRIGHT AVE,2017
HCF7153,NY,PAS,JEEP,933331,WAINWRIGHT AVE,2016
GEW4854,NY,PAS,JEEP,933331,WAINWRIGHT AVE,2008
GDL2827,NY,PAS,TOYOT,642776,FULTON AVE,2010
GZJ5541,NY,PAS,DODGE,923465,AVE Y,2013
HLB6675,NY,PAS,VOLKS,926826,E 3 ST,2009
HFD1451,NY,PAS,FORD,940631,E 35 ST,2004
HJG2395,NY,PAS,FORD,953638,ORCHARD BEACH RD,2008
HHC4270,NY,PAS,GMC,953683,ORCHARD BEACH RD,2002
GMW9626,NY,PAS,TOYOT,953683,ORCHARD BEACH RD,2013
HKZ4955,NY,PAS,FORD,939640,BAYCHESTER AVE,2007
HPJ7878,NY,PAS,TOYOT,939640,DYRE AVE,2007
HCT2509,NY,PAS,VOLVO,957172,MADISON,2007
HRE3896,NY,PAS,TOYOT,957172,CHERRY ST,2015
HMX9585,NY,PAS,HYUN,962037,ROCKAWAY BEACH BLVD,2004
HCW4104,NY,PAS,CHEVR,957685,BEACH 94 STREET,2007
HNB9252,NY,PAS,KIA,957811,ROCKAWAY BEACH BLVD,2011
HAR4051,NY,PAS,JEEP,956013,B 135 ST,2015
HAR4051,NY,PAS,JEEP,956013,B 135 ST,2015
HDS2464,NY,PAS,INFIN,956007,B 135,2015
HDS2464,NY,PAS,INFIN,956007,B 135,2013
HHJ4139,NY,PAS,NISSA,943463,MERRICK,2016
HRJ4818,NY,PAS,FORD,401,ROCKAWAY BEACH BLVD,2017
GNE7888,NY,PAS,HONDA,190,ALDANNGRS EAST,2014
HPB3434,NY,PAS,MGRC,190,ALDANNGRS WEST,2006
HRA5915,NY,PAS,,190,ALDANNGRS WEST,2014
HRS8533,NY,PAS,,190,ALDANNGRS WEST,2014
T666736C,NY,PAS,TOYOT,190,CANARSRG PFGR,2015
GYU9094,NY,PAS,FORD,954692,AMSTERDAM AVE,2013
HMR4202,NY,PAS,NISSA,946987,BROADWAY,2011
HHC2670,NY,PAS,INFIN,943330,W 162 ST,2003
GGR7895,NY,PAS,BMW,943330,RIVERSIDE DR,2016
GU280,99,PAS,FORD,943330,W 163 ST,0
T58AWA,NJ,PAS,MINI,943330,ST NICHOLAS AVE,0
HRR2234,NY,PAS,TOYOT,945125,SCHENECTADY AVE,2017
GRH9671,NY,PAS,TOYOT,945125,PACIFIC ST,2013
HBF2091,NY,PAS,HONDA,101269,CLARKSON AVE,2013
HLA7693,NY,PAS,CHEVR,101168,CLARKSON AVE,2012
GBS6953,NY,PAS,FORD,0,BOERUM PLACE,2015
HGV4617,NY,PAS,NISSA,959456,AUTUMN,2016
HMJ5264,NY,PAS,SMART,940320,MACON ST,2017
HDH9057,NY,PAS,ME,959668,MONROE ST,2016
JLW9125,PA,PAS,BMW,958544,MARCY AVE,0
HJZ6393,NY,PAS,HONDA,956212,MONROE ST,2016
HJL2645,NY,PAS,HONDA,955998,JERSEY ST,2013
HLK8502,NY,PAS,LEXUS,942870,C/O FERNDALE AVE,2003
GLL4338,PA,PAS,CHEVR,925290,BUSH AVE,0
HRD7448,NY,PAS,FORD,925740,C/O PARK AVE,2005
HCL4461,NY,PAS,JEEP,925790,MORNINGSTAR RD,2016
HFZ5093,NY,PAS,FORD,925790,RICHMOND AVE,2013
HFB1367,NY,PAS,FORD,925790,RICHMOND AVE,2016
GXG1622,NY,PAS,NISSA,944032,KEATING PL,2017
HCX6911,NY,PAS,BMW,944032,C/O CHERRY PL,2016
KCG9947,PA,PAS,CHEVR,957843,CARY AVE,1994
HGJ7618,NY,PAS,NISSA,961887,BROAD ST,2008
HKX8181,NY,PAS,INFIN,958206,EAST 28TH,2016
HKN9707,NY,PAS,BMW,956418,ST  JOHNS PL,2013
JS1HJY,NJ,PAS,HONDA,939421,BATTERY PL,0
GVL8162,NY,PAS,MAZDA,939421,BATTERY PL,2015
H93EKX,NJ,PAS,SMART,939421,S/S 3RD PL,0
HSW9553,NY,PAS,HONDA,957391,KANE ST,2017
JWF4566,PA,PAS,CHEVR,937895,CAMBRIDGE PL,0
GST2768,NY,PAS,FORD,937895,CLIFTON PL,2005
GNY4785,NY,PAS,TOYOT,929698,HALL STREET,1995
HAS9736,NY,PAS,NISSA,957381,E 9TH,2015
HBR8006,NY,PAS,HYUND,948150,AVE P,2015
GEB4537,NY,PAS,HONDA,940303,82 ST,2015
JYA2027,PA,PAS,INFIN,962860,BAY 31,0
HAW9386,NY,PAS,GMC,933702,N/E C/O WAVERLY AV,2005
KJZ8367,PA,PAS,TOYOT,960315,FLEET PL,0
GHS1428,NY,PAS,HONDA,953840,DECATUR ST,2010
HLA6825,NY,PAS,AUDI,953840,LINDEN STREET,2006
GST2863,NY,PAS,HYUND,953905,BUFFALO AVE,2015
GTD6740,NY,PAS,HONDA,932804,74 ST,2014
HMX8370,NY,PAS,DODGE,932804,83 ST,2003
HFV9202,NY,PAS,NISSA,936994,85 ST,2012
GKM1661,NY,PAS,NISSA,960287,BAY 22 ST,2016
GEN1840,NY,PAS,BMW,949112,W 24 ST,2016
HHK9631,NY,PAS,TOYOT,960745,DEKALB AVENUE,2016
HMJ5266,NY,PAS,CAC26,961444,STAN HOPE ST,2017
HMM4853,NY,PAS,DODGE,961834,CHARLES ST,2013
HKT4848,NY,PAS,ME/BE,920611,W 10TH ST,1982
S74748,MA,COM,FORD,958370,GANSEVORT ST,0
HFE3954,NY,PAS,HONDA,927089,OLIVER ST,2009
HKP1670,NY,PAS,HONDA,928350,8 AVE,2015
GZN3854,NY,PAS,NISSA,948958,E 69TH ST,2015
TMC87H,NJ,PAS,MACK,924530,8TH AVE,0
GTC8625,NY,PAS,BMW,955098,W 78 ST,0
JGZ951,SC,PAS,KIA,957457,W 151 ST,0
HRH8270,NY,PAS,INFIN,954169,C/O 129,2014
GGR9089,NY,PAS,HONDA,962213,W 151 ST,0
HDS5385,NY,PAS,HYUND,962213,W 152,2016
HMA7270,NY,PAS,SATUR,960222,LENOX AVENUE,2006
GVH4679,NY,PAS,NISSA,947689,STARR ST,2015
HMN4101,NY,PAS,WORKH,947689,WYCKOFF AV,2017
HKR1299,NY,PAS,HYUND,926569,GRANT AVE,2017
HAL5701,NY,PAS,CHEVR,0,WASHINGTON STREET,2016
KCR8633,PA,PAS,LINCO,947721,DEAN ST,0
GVA7794,NY,PAS,ME/BE,951595,MACON ST,2006
M59GZS,NJ,PAS,ACURA,961996,DECATUR,0
HJY4865,NY,PAS,DODGE,953633,WALWORTH STREET,2016
HKN9707,NY,PAS,BMW,933175,STERLING PLC,2013
HHF8540,NY,PAS,BUICK,945235,ST JOHNS PL,2001
HMA8665,NY,PAS,PONTI,953738,W 134 ST,2007
GTY2888,NY,PAS,NISSA,953864,8TH AVE,2016
HDW8375,NY,PAS,GMC,953451,LIBERTY AVENUE,2011
GTA8958,99,PAS,KIA,959670,ROCKAWAY BLVD,2015
HRJ2067,NY,PAS,HYUND,950925,C/O LINDEN AVE,2017
JVT5522,PA,PAS,FORD,962251,HYLAN BLVD,0
GNS3215,NY,PAS,HONDA,962894,MIDLAND AVE,2013
HRE7145,NY,PAS,HYUND,950045,AMITY PL,2005
J97EVM,NJ,PAS,SUBAR,589479,KINGSTON AVENUE,0
GGB8846,NY,OMS,TOYOT,589479,PRESIDENT STREET,2017
HHC8286,NY,PAS,NISSA,958338,PAERDEGAT 4TH ST,2006
GCM3886,NY,PAS,ROVER,947437,FOSTER AVE,2016
HEJ1984,NY,COM,HONDA,958789,E 37 ST,2016
HAA4935,NY,PAS,ME/BE,958133,2 AVE,2013
GVZ5829,PA,PAS,HONDA,961664,FULTON ST,0
GAU9931,NY,PAS,AUDI,961111,CUMBERLAND ST,2004
HHG6599,NY,PAS,JEEP,961111,CUMBERLAND ST,2002
GTK2157,NY,PAS,,929364,SKILLMAN ST,2015
HDY9302,NY,PAS,FORD,929364,SKILLMAN ST,2016
L743TS,NY,PAS,TOYOT,929364,SKILLMAN ST,2006
HAL3146,NY,PAS,HONDA,961430,VANDERVOORT AVE,2012
HPD1218,NY,PAS,DODGE,961430,MEADOW STREET,2008
GRC1751,NY,PAS,HONDA,935289,C/O GEORGIA AVE,2011
HHM2710,NY,PAS,ME/BE,939697,W 138 ST,2008
HMM9643,NY,PAS,BMW,959978,E 132 ST,2001
GVT5538,NY,PAS,ACURA,939167,W 81 ST,2013
GVJ3686,NY,PAS,TOYOT,954314,E 102 ST,2005
HFF1196,NY,PAS,DODGE,934548,WEST 146 STREET,2016
HMU4471,NY,PAS,CADIL,961869,LENOX AVE,2013
HFA3428,NY,PAS,NISSA,945235,STERLING PL,2015
GFZR51,FL,PAS,HYUND,923731,SCHENECTADY AVE,0
HEG7523,NY,PAS,TOYOT,950248,NORTH 10 ST,2016
HMF1977,NY,PAS,SUBAR,962638,GREENE AVE,2016
HEA2017,NY,PAS,DODGE,962638,GREENE AVE,0
